timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616107604337,1164,User Controller,201,,SPIKE 1-969,,true,,337,242,957,957,null,0,0,0
1616107604505,996,Create User (signup),201,,SPIKE 1-969,text,true,,337,242,1000,1000,http://localhost:8082/users/create,996,0,131
1616107604340,1142,User Controller,201,,SPIKE 1-964,,true,,336,242,957,957,null,0,0,0
1616107604510,972,Create User (signup),201,,SPIKE 1-964,text,true,,336,242,1000,1000,http://localhost:8082/users/create,958,0,123
1616107604426,1338,User Controller,201,,SPIKE 1-879,,true,,337,242,955,955,null,0,0,0
1616107604520,1244,Create User (signup),201,,SPIKE 1-879,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1244,0,91
1616107604345,1419,User Controller,201,,SPIKE 1-960,,true,,337,242,953,953,null,0,0,0
1616107604521,1243,Create User (signup),201,,SPIKE 1-960,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1243,0,88
1616107604357,1407,User Controller,201,,SPIKE 1-947,,true,,337,242,953,953,null,0,0,0
1616107604521,1243,Create User (signup),201,,SPIKE 1-947,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1243,0,90
1616107604514,2521,User Controller,200,,SPIKE 1-791,,true,,598,467,951,951,null,0,0,0
1616107604990,2045,User Controller,200,,SPIKE 1-316,,true,,598,467,951,951,null,0,0,0
1616107604717,2318,User Controller,200,,SPIKE 1-594,,true,,598,467,951,951,null,0,0,0
1616107604514,1306,Create User (signup),201,,SPIKE 1-791,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1306,0,610
1616107604991,801,Create User (signup),201,,SPIKE 1-316,text,true,,337,242,1000,1000,http://localhost:8082/users/create,801,0,1
1616107604720,935,Create User (signup),201,,SPIKE 1-594,text,true,,337,242,1000,1000,http://localhost:8082/users/create,934,0,4
1616107606125,910,Login User,200,,SPIKE 1-791,text,true,,261,225,951,951,http://localhost:8082/users/login,910,0,0
1616107606130,905,Login User,200,,SPIKE 1-316,text,true,,261,225,951,951,http://localhost:8082/users/login,905,0,0
1616107606119,916,Login User,200,,SPIKE 1-594,text,true,,261,225,951,951,http://localhost:8082/users/login,916,0,0
1616107605009,2026,User Controller,200,,SPIKE 1-297,,true,,598,467,951,951,null,0,0,0
1616107604522,2513,User Controller,200,,SPIKE 1-783,,true,,598,467,951,951,null,0,0,0
1616107604523,986,Create User (signup),201,,SPIKE 1-783,text,true,,337,242,1000,1000,http://localhost:8082/users/create,984,0,84
1616107606137,898,Login User,200,,SPIKE 1-783,text,true,,261,225,951,951,http://localhost:8082/users/login,898,0,0
1616107605012,1144,Create User (signup),201,,SPIKE 1-297,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1143,0,510
1616107606158,877,Login User,200,,SPIKE 1-297,text,true,,261,225,951,951,http://localhost:8082/users/login,877,0,0
1616107604552,2499,User Controller,200,,SPIKE 1-753,,true,,598,467,946,946,null,0,0,0
1616107604833,2218,User Controller,200,,SPIKE 1-471,,true,,598,467,946,946,null,0,0,0
1616107604553,1172,Create User (signup),201,,SPIKE 1-753,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1172,0,569
1616107604834,986,Create User (signup),201,,SPIKE 1-471,text,true,,337,242,1000,1000,http://localhost:8082/users/create,985,0,2
1616107606107,944,Login User,200,,SPIKE 1-753,text,true,,261,225,946,946,http://localhost:8082/users/login,943,0,0
1616107606124,927,Login User,200,,SPIKE 1-471,text,true,,261,225,946,946,http://localhost:8082/users/login,927,0,0
1616107604531,2522,User Controller,201,,SPIKE 1-774,,true,,337,242,944,944,null,0,0,0
1616107604532,2521,Create User (signup),201,,SPIKE 1-774,text,true,,337,242,944,944,http://localhost:8082/users/create,2521,0,591
1616107605000,2057,User Controller,201,,SPIKE 1-326,,true,,337,242,943,943,null,0,0,0
1616107605001,2056,Create User (signup),201,,SPIKE 1-326,text,true,,337,242,943,943,http://localhost:8082/users/create,2056,0,3
1616107604387,2673,User Controller,201,,SPIKE 1-924,,true,,337,242,942,942,null,0,0,0
1616107604514,2546,Create User (signup),201,,SPIKE 1-924,text,true,,337,242,942,942,http://localhost:8082/users/create,2537,0,609
1616107604447,2614,User Controller,200,,SPIKE 1-857,,true,,598,467,941,941,null,0,0,0
1616107604519,1273,Create User (signup),201,,SPIKE 1-857,text,true,,337,242,1000,1000,http://localhost:8082/users/create,1273,0,604
1616107606125,936,Login User,200,,SPIKE 1-857,text,true,,261,225,942,942,http://localhost:8082/users/login,936,0,0
1616107604663,2400,User Controller,201,,SPIKE 1-643,,true,,337,242,940,940,null,0,0,0
1616107604664,2399,Create User (signup),201,,SPIKE 1-643,text,true,,337,242,940,940,http://localhost:8082/users/create,2399,0,1
1616107605009,2058,User Controller,201,,SPIKE 1-295,,true,,337,242,939,939,null,0,0,0
1616107605006,2061,User Controller,201,,SPIKE 1-300,,true,,337,242,939,939,null,0,0,0
1616107605010,2057,Create User (signup),201,,SPIKE 1-295,text,true,,337,242,939,939,http://localhost:8082/users/create,2057,0,1
1616107605007,2060,Create User (signup),201,,SPIKE 1-300,text,true,,337,242,939,939,http://localhost:8082/users/create,2060,0,1
1616107604422,2650,User Controller,201,,SPIKE 1-882,,true,,337,242,937,937,null,0,0,0
1616107604510,2562,Create User (signup),201,,SPIKE 1-882,text,true,,337,242,937,937,http://localhost:8082/users/create,2562,0,617
1616107604800,2277,User Controller,201,,SPIKE 1-505,,true,,337,242,936,936,null,0,0,0
1616107604801,2276,Create User (signup),201,,SPIKE 1-505,text,true,,337,242,936,936,http://localhost:8082/users/create,2276,0,2
1616107604827,2259,User Controller,201,,SPIKE 1-480,,true,,337,242,935,935,null,0,0,0
1616107604829,2257,Create User (signup),201,,SPIKE 1-480,text,true,,337,242,935,935,http://localhost:8082/users/create,2257,0,1
1616107605033,2057,User Controller,201,,SPIKE 1-274,,true,,337,242,934,934,null,0,0,0
1616107605033,2057,Create User (signup),201,,SPIKE 1-274,text,true,,337,242,934,934,http://localhost:8082/users/create,2057,0,1
1616107605036,2058,User Controller,201,,SPIKE 1-268,,true,,337,242,933,933,null,0,0,0
1616107605037,2057,Create User (signup),201,,SPIKE 1-268,text,true,,337,242,933,933,http://localhost:8082/users/create,2057,0,0
1616107604821,2281,User Controller,201,,SPIKE 1-486,,true,,337,242,932,932,null,0,0,0
1616107604823,2279,Create User (signup),201,,SPIKE 1-486,text,true,,337,242,932,932,http://localhost:8082/users/create,2279,0,2
1616107604623,2504,User Controller,201,,SPIKE 1-682,,true,,337,242,931,931,null,0,0,0
1616107604624,2503,Create User (signup),201,,SPIKE 1-682,text,true,,337,242,931,931,http://localhost:8082/users/create,2503,0,503
1616107604620,2510,User Controller,201,,SPIKE 1-689,,true,,337,242,930,930,null,0,0,0
1616107604620,2510,Create User (signup),201,,SPIKE 1-689,text,true,,337,242,931,931,http://localhost:8082/users/create,2510,0,508
1616107604839,2295,User Controller,201,,SPIKE 1-478,,true,,337,242,929,929,null,0,0,0
1616107604840,2294,Create User (signup),201,,SPIKE 1-478,text,true,,337,242,929,929,http://localhost:8082/users/create,2294,0,3
1616107605132,2025,User Controller,201,,SPIKE 1-172,,true,,337,242,928,928,null,0,0,0
1616107605132,2025,Create User (signup),201,,SPIKE 1-172,text,true,,337,242,928,928,http://localhost:8082/users/create,2024,0,1
1616107605135,2047,User Controller,201,,SPIKE 1-170,,true,,337,242,927,927,null,0,0,0
1616107605136,2046,Create User (signup),201,,SPIKE 1-170,text,true,,337,242,927,927,http://localhost:8082/users/create,2046,0,1
1616107605134,2052,User Controller,201,,SPIKE 1-171,,true,,337,242,926,926,null,0,0,0
1616107605135,2051,Create User (signup),201,,SPIKE 1-171,text,true,,337,242,926,926,http://localhost:8082/users/create,2051,0,1
1616107605050,2139,User Controller,201,,SPIKE 1-254,,true,,337,242,925,925,null,0,0,0
1616107605050,2139,Create User (signup),201,,SPIKE 1-254,text,true,,337,242,925,925,http://localhost:8082/users/create,2139,0,1
1616107604843,2349,User Controller,201,,SPIKE 1-463,,true,,337,242,924,924,null,0,0,0
1616107604844,2348,Create User (signup),201,,SPIKE 1-463,text,true,,337,242,924,924,http://localhost:8082/users/create,2348,0,2
1616107604598,2614,User Controller,201,,SPIKE 1-734,,true,,337,242,923,923,null,0,0,0
1616107604600,2612,Create User (signup),201,,SPIKE 1-734,text,true,,337,242,923,923,http://localhost:8082/users/create,2612,0,11
1616107604861,2359,User Controller,201,,SPIKE 1-462,,true,,337,242,922,922,null,0,0,0
1616107604862,2358,Create User (signup),201,,SPIKE 1-462,text,true,,337,242,922,922,http://localhost:8082/users/create,2358,0,5
1616107604419,2803,User Controller,201,,SPIKE 1-888,,true,,337,242,921,921,null,0,0,0
1616107604512,2710,Create User (signup),201,,SPIKE 1-888,text,true,,337,242,921,921,http://localhost:8082/users/create,2710,0,625
1616107604867,2366,User Controller,201,,SPIKE 1-440,,true,,337,242,920,920,null,0,0,0
1616107604868,2365,Create User (signup),201,,SPIKE 1-440,text,true,,337,242,920,920,http://localhost:8082/users/create,2365,0,2
1616107604549,2687,User Controller,201,,SPIKE 1-756,,true,,337,242,919,919,null,0,0,0
