timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616115001069,1081,Create User (signup),201,,Stress Testing 1-420,text,true,,338,240,1714,1714,http://localhost:8082/users/create,1081,0,203
1616115000721,1223,User Controller,201,,Stress Testing 1-1093,,true,,337,240,1835,1835,null,0,0,0
1616115000758,1188,User Controller,201,,Stress Testing 1-829,,true,,337,240,1835,1835,null,0,0,0
1616115001354,592,Create User (signup),201,,Stress Testing 1-829,text,true,,337,240,1690,1690,http://localhost:8082/users/create,592,0,0
1616115001047,897,Create User (signup),201,,Stress Testing 1-1093,text,true,,337,240,1690,1690,http://localhost:8082/users/create,897,0,304
1616115000833,1113,User Controller,201,,Stress Testing 1-338,,true,,337,240,1838,1838,null,0,0,0
1616115001321,625,Create User (signup),201,,Stress Testing 1-338,text,true,,337,240,1690,1690,http://localhost:8082/users/create,625,0,0
1616115002450,4,User Controller,201,,Stress Testing 1-1873,,true,,338,240,1842,1842,null,0,0,0
1616115002450,4,User Controller,201,,Stress Testing 1-1874,,true,,338,240,1842,1842,null,0,0,0
1616115002450,4,Create User (signup),201,,Stress Testing 1-1873,text,true,,338,240,1841,1841,http://localhost:8082/users/create,3,0,0
1616115002451,3,Create User (signup),201,,Stress Testing 1-1874,text,true,,338,240,1841,1841,http://localhost:8082/users/create,2,0,0
1616115002450,6,User Controller,201,,Stress Testing 1-1868,,true,,338,240,1842,1842,null,0,0,0
1616115002452,4,Create User (signup),201,,Stress Testing 1-1868,text,true,,338,240,1842,1842,http://localhost:8082/users/create,3,0,0
1616115002452,5,User Controller,201,,Stress Testing 1-1871,,true,,338,240,1842,1842,null,0,0,0
1616115002451,6,User Controller,201,,Stress Testing 1-1880,,true,,338,240,1842,1842,null,0,0,0
1616115002452,5,Create User (signup),201,,Stress Testing 1-1871,text,true,,338,240,1842,1842,http://localhost:8082/users/create,5,0,1
